id,Hazardous Days,Max AQI,90th Percentile AQI,Worse_than_average,Abbreviation,medcare_full_cov_amt,BENES_FFS_CNT,MA_enroll_amt,MA_full_cov_enroll_rate,BENE_AVG_AGE,BENE_FEML_PCT,BENE_MALE_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_OTHR_PCT,BENE_DUAL_PCT,BENE_AVG_RISK_SCRE,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,TOT_MDCR_STDZD_RA_PYMT_AMT,TOT_MDCR_PYMT_PC,TOT_MDCR_STDZD_PYMT_PC,TOT_MDCR_STDZD_RA_PYMT_PC,state,Population,#Crimes,Off0,Off1,Off2,Off3,CrimeRatePer100K,heart
2013_nc_caswell,0,112,60,1,nc,5231.0,3364.0,1867.0,0.3569,69.0,0.5363,0.4637,0.6578,0.3291,0.0059,0.0071,0.3011,1.01,3.065283412E7,2.998840355E7,3.177696427E7,9112.02,8914.51,9446.18,nc,23139,129,16,64,21,28,557.5003,264.45
2011_oh_franklin,0,156,80,1,oh,134135.0,77748.0,56387.0,0.4204,69.0,0.5594,0.4406,0.7631,0.2,0.01,0.0269,0.2794,1.07,8.4957780353E8,7.9469966726E8,7.6736480902E8,10927.33,10221.48,9869.9,oh,18075,2572,151,872,829,720,14229.599,225.20666666666665
2011_oh_madison,0,143,84,1,oh,6258.0,3145.0,3113.0,0.4974,70.0,0.5367,0.4633,0.9628,0.0223,0.0035,0.0114,0.2181,1.02,3.143963061E7,2.874317878E7,2.959244665E7,9996.7,9139.33,9409.36,oh,9911,264,8,113,42,101,2663.707,259.90000000000003
2013_pa_lycoming,0,97,48,1,pa,23274.0,15802.0,7472.0,0.321,72.0,0.5694,0.4306,0.9586,0.0266,0.0042,0.0106,0.2414,0.98,1.2846109749E8,1.3280439584E8,1.4623111555E8,8129.42,8404.28,9253.96,pa,56598,1026,53,333,268,372,1812.7849,216.88888888888889
2012_tn_blount,0,126,77,1,tn,25174.0,15616.0,9558.0,0.3797,71.0,0.5455,0.4545,0.9611,0.0231,0.0042,0.0117,0.1742,0.97,1.2047659551E8,1.3204574338E8,1.4754488676E8,7714.95,8455.8,9448.31,tn,88008,639,47,236,190,166,726.0704,161.82222222222222
2011_tx_collin,0,174,100,1,tx,66435.0,53186.0,13249.0,0.1994,72.0,0.5676,0.4324,0.8474,0.0471,0.0433,0.0623,0.1198,0.94,5.4617816761E8,5.5304739366E8,5.9714107428E8,10269.21,10398.36,11227.41,tx,6950,2004,136,580,737,551,28834.533,170.96666666666667
2012_ut_davis,0,100,63,1,ut,28827.0,17597.0,11230.0,0.3896,72.0,0.5526,0.4474,0.9262,0.0095,0.0359,0.0284,0.0762,0.89,1.4264642325E8,1.4650675851E8,1.8176318461E8,8106.29,8325.67,10329.21,ut,69420,1984,70,658,572,684,2857.966,95.07000000000001
2011_ut_salt lake,0,158,99,1,ut,98289.0,54966.0,43323.0,0.4408,72.0,0.5557,0.4443,0.8962,0.009,0.0552,0.0396,0.1404,0.94,4.7597351546E8,4.8057110888E8,5.3703864869E8,8659.42,8743.06,9770.38,ut,51391,2937,235,1017,864,821,5715.0083,106.63846153846154
2010_al_jefferson,0,166,97,1,al,107191.0,61279.0,45912.0,0.4283,71.0,0.5788,0.4212,0.6845,0.304,0.0037,0.0078,0.1547,1.0,5.506178983E8,5.8108153076E8,6.0789608459E8,8985.43,9482.56,9920.14,al,1859,825,55,220,192,358,44378.7,169.19230769230768
2012_ca_amador,0,156,90,1,ca,9030.0,7203.0,1827.0,0.2023,73.0,0.5283,0.4717,0.9356,0.0035,0.0394,0.0215,0.124,0.81,5.933229165E7,4.885397605E7,6.195322907E7,8237.16,6782.45,8601.03,ca,2513,436,39,109,169,119,17349.781,129.8
2014_fl_columbia,0,80,51,1,fl,13079.0,10417.0,2662.0,0.2035,70.0,0.5387,0.4613,0.8474,0.1162,0.0212,0.0153,0.2669,1.07,1.1328018893E8,1.1023124942E8,1.0825783107E8,10874.55,10581.86,10392.42,fl,12121,3,0,0,0,3,24.750433,299.4
2011_ga_dougherty,0,115,74,1,ga,14702.0,11767.0,2935.0,0.1996,69.0,0.5635,0.4365,0.5226,0.4621,0.0048,0.0105,0.3143,1.06,1.0630042982E8,1.059145397E8,1.0256252051E8,9033.77,9000.98,8716.11,ga,78454,289,35,119,62,73,368.3687,381.21000000000004
2010_id_kootenai,0,84,46,1,id,23736.0,16461.0,7275.0,0.3065,71.0,0.5231,0.4769,0.9677,0.0012,0.0127,0.0183,0.171,0.88,1.1584581218E8,1.1563181272E8,1.3588631872E8,7037.59,7024.59,8255.05,id,58012,895,65,298,293,239,1542.7843,203.23333333333335
2014_il_will,0,97,63,1,il,82486.0,67576.0,14910.0,0.1808,72.0,0.5527,0.4473,0.8381,0.0787,0.0536,0.0297,0.1144,0.99,7.1270536838E8,6.7760051021E8,7.1508641488E8,10546.72,10027.24,10581.96,il,5709,26,0,0,0,26,455.42126,173.01428571428573
2013_ia_lee,0,88,64,1,ia,7611.0,6824.0,787.0,0.1034,72.0,0.555,0.445,0.9553,0.0152,0.0173,0.0122,0.1898,0.91,5.137953543E7,5.069420326E7,5.920813444E7,7529.24,7428.81,8676.46,ia,11012,398,30,126,98,144,3614.239,198.41250000000002
2014_mi_lenawee,0,129,65,1,mi,20203.0,14504.0,5699.0,0.2821,70.0,0.5474,0.4526,0.9263,0.0085,0.0469,0.0183,0.1797,0.96,1.2532810364E8,1.2413656999E8,1.330583866E8,8640.93,8558.78,9173.91,mi,8407,459,15,123,96,225,5459.736,219.88888888888886
2013_ne_sarpy,0,128,63,1,ne,18328.0,15196.0,3132.0,0.1709,72.0,0.5601,0.4399,0.9107,0.037,0.0239,0.0284,0.1017,0.87,1.2446195279E8,1.2566098364E8,1.5502267419E8,8190.44,8269.35,10201.54,ne,17790,728,21,265,228,214,4092.1868,154.14545454545453
2011_nj_atlantic,0,136,63,1,nj,42849.0,38410.0,4439.0,0.1036,72.0,0.5652,0.4348,0.7781,0.1365,0.0554,0.0301,0.1762,1.11,4.3345801544E8,3.8955180629E8,3.6249940901E8,11285.03,10141.94,9437.63,nj,8653,2624,183,911,900,630,30324.742,215.79999999999998
